"Status","Year","Sexual_orientation","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Heterosexual / straight","Worcestershire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Worcestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Worcestershire CC","White","190","190","26450","23140"
"New entrant CS","2022","Heterosexual / straight","York","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","York","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","York","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","York","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","York","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","York","White","270","260","32360","29180"
"New entrant CS","2022","LGBO","Aberdeen City and Aberdeenshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Aberdeen City and Aberdeenshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Aberdeen City and Aberdeenshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Aberdeen City and Aberdeenshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Aberdeen City and Aberdeenshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Angus and Dundee City","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Angus and Dundee City","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Angus and Dundee City","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Angus and Dundee City","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Angus and Dundee City","White","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Antrim and Newtownabbey","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Antrim and Newtownabbey","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Antrim and Newtownabbey","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Antrim and Newtownabbey","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Antrim and Newtownabbey","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ards and North Down","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ards and North Down","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ards and North Down","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ards and North Down","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ards and North Down","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Armagh City, Banbridge and Craigavon","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Armagh City, Banbridge and Craigavon","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Armagh City, Banbridge and Craigavon","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Armagh City, Banbridge and Craigavon","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Armagh City, Banbridge and Craigavon","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Barking & Dagenham and Havering","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Barking & Dagenham and Havering","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Barking & Dagenham and Havering","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Barking & Dagenham and Havering","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Barking & Dagenham and Havering","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Barnet","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Barnet","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Barnet","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Barnet","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Barnet","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Barnsley, Doncaster and Rotherham","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Barnsley, Doncaster and Rotherham","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Barnsley, Doncaster and Rotherham","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Barnsley, Doncaster and Rotherham","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Barnsley, Doncaster and Rotherham","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","White","50","50","30930","27150"
"New entrant CS","2022","LGBO","Bedford","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bedford","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bedford","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bedford","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bedford","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Belfast","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Belfast","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Belfast","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Belfast","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Belfast","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Berkshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Berkshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Berkshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Berkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Berkshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bexley and Greenwich","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bexley and Greenwich","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bexley and Greenwich","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bexley and Greenwich","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bexley and Greenwich","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Birmingham","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Birmingham","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Birmingham","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Birmingham","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Birmingham","White","80","80","28660","25800"
"New entrant CS","2022","LGBO","Blackburn with Darwen","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Blackburn with Darwen","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Blackburn with Darwen","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Blackburn with Darwen","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Blackburn with Darwen","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Blackpool","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Blackpool","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Blackpool","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Blackpool","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Blackpool","White","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Bournemouth, Christchurch and Poole","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bournemouth, Christchurch and Poole","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bournemouth, Christchurch and Poole","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bournemouth, Christchurch and Poole","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bournemouth, Christchurch and Poole","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bradford","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bradford","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bradford","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bradford","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bradford","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Breckland and South Norfolk","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Breckland and South Norfolk","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Breckland and South Norfolk","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Breckland and South Norfolk","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Breckland and South Norfolk","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Brent","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Brent","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Brent","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Brent","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Brent","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bridgend and Neath Port Talbot","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bridgend and Neath Port Talbot","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bridgend and Neath Port Talbot","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bridgend and Neath Port Talbot","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bridgend and Neath Port Talbot","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Brighton and Hove","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Brighton and Hove","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Brighton and Hove","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Brighton and Hove","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Brighton and Hove","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bristol, City of","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bristol, City of","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bristol, City of","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bristol, City of","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bristol, City of","White","80","80","30270","27630"
"New entrant CS","2022","LGBO","Bromley","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bromley","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bromley","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bromley","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bromley","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Buckinghamshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Buckinghamshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Buckinghamshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Buckinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Buckinghamshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Caithness and Sutherland, and Ross and Cromarty","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Caithness and Sutherland, and Ross and Cromarty","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Caithness and Sutherland, and Ross and Cromarty","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Caithness and Sutherland, and Ross and Cromarty","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Caithness and Sutherland, and Ross and Cromarty","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Calderdale and Kirklees","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Calderdale and Kirklees","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Calderdale and Kirklees","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Calderdale and Kirklees","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Calderdale and Kirklees","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cambridgeshire CC","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cambridgeshire CC","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cambridgeshire CC","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cambridgeshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cambridgeshire CC","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Camden and City of London","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Camden and City of London","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Camden and City of London","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Camden and City of London","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Camden and City of London","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cardiff and Vale of Glamorgan","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cardiff and Vale of Glamorgan","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cardiff and Vale of Glamorgan","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cardiff and Vale of Glamorgan","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cardiff and Vale of Glamorgan","White","90","90","26050","23170"
"New entrant CS","2022","LGBO","Causeway Coast and Glens","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Causeway Coast and Glens","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Causeway Coast and Glens","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Causeway Coast and Glens","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Causeway Coast and Glens","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Bedfordshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Bedfordshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Bedfordshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Bedfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Bedfordshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Hampshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Hampshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Hampshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Central Hampshire","Other ethnicity","[c]","[c]","[c]","[c]"
