"Status","Year","Region_ITL3","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","South Hampshire","SCS","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","SEO/HEO","South East (England)","130","130","32930","30710"
"New entrant CS","2022","South Hampshire","Unknown","South East (England)","50","40","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","AA/AO","Scotland","270","260","21300","21250"
"New entrant CS","2022","South Lanarkshire","EO","Scotland","70","70","27230","27570"
"New entrant CS","2022","South Lanarkshire","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","AA/AO","East Midlands (England)","70","70","22060","23140"
"New entrant CS","2022","South Nottinghamshire","EO","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","SEO/HEO","East Midlands (England)","50","50","34850","34590"
"New entrant CS","2022","South Nottinghamshire","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","EO","North East (England)","30","30","[c]","[c]"
"New entrant CS","2022","South Teesside","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Unknown","North East (England)","50","50","[c]","[c]"
"New entrant CS","2022","South West Wales","AA/AO","Wales","70","60","21350","21260"
"New entrant CS","2022","South West Wales","EO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","G6/G7","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","SCS","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Unknown","Wales","40","30","[c]","[c]"
"New entrant CS","2022","Southampton","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","EO","South East (England)","50","50","26400","26130"
"New entrant CS","2022","Southampton","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","SCS","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","SEO/HEO","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Southampton","Unknown","South East (England)","70","70","28130","24800"
"New entrant CS","2022","Southend-on-Sea","AA/AO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","EO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Unknown","East of England","70","60","28450","25560"
"New entrant CS","2022","Staffordshire CC","AA/AO","West Midlands (England)","350","350","22040","21840"
"New entrant CS","2022","Staffordshire CC","EO","West Midlands (England)","80","70","26730","26350"
"New entrant CS","2022","Staffordshire CC","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","SEO/HEO","West Midlands (England)","60","60","35740","33000"
"New entrant CS","2022","Staffordshire CC","Unknown","West Midlands (England)","90","70","26400","24770"
"New entrant CS","2022","Stoke-on-Trent","AA/AO","West Midlands (England)","100","90","20950","20970"
"New entrant CS","2022","Stoke-on-Trent","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Unknown","West Midlands (England)","60","60","26850","24800"
"New entrant CS","2022","Suffolk CC","AA/AO","East of England","290","280","22540","21260"
"New entrant CS","2022","Suffolk CC","EO","East of England","100","90","26200","26350"
"New entrant CS","2022","Suffolk CC","G6/G7","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","SCS","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","SEO/HEO","East of England","70","60","34020","33000"
"New entrant CS","2022","Suffolk CC","Unknown","East of England","110","90","29050","25370"
"New entrant CS","2022","Sunderland","AA/AO","North East (England)","270","250","21250","21250"
"New entrant CS","2022","Sunderland","EO","North East (England)","90","80","27680","27570"
"New entrant CS","2022","Sunderland","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Unknown","North East (England)","50","50","[c]","[c]"
"New entrant CS","2022","Swansea","AA/AO","Wales","630","590","20420","21260"
"New entrant CS","2022","Swansea","EO","Wales","60","60","26260","26130"
"New entrant CS","2022","Swansea","G6/G7","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","SCS","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","SEO/HEO","Wales","80","80","35540","34730"
"New entrant CS","2022","Swansea","Unknown","Wales","60","60","23800","23170"
"New entrant CS","2022","Swindon","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","EO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Unknown","South West (England)","50","40","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","EO","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","SEO/HEO","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Unknown","West Midlands (England)","40","30","[c]","[c]"
"New entrant CS","2022","Thurrock","AA/AO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Thurrock","EO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Thurrock","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","EO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","Unknown","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","AA/AO","London","110","110","22350","22770"
"New entrant CS","2022","Tower Hamlets","EO","London","220","210","27800","27500"
"New entrant CS","2022","Tower Hamlets","G6/G7","London","200","200","60400","58130"
"New entrant CS","2022","Tower Hamlets","SCS","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","SEO/HEO","London","290","290","36490","34550"
"New entrant CS","2022","Tower Hamlets","Unknown","London","40","30","[c]","[c]"
"New entrant CS","2022","Tyneside","AA/AO","North East (England)","1200","1160","21230","21260"
"New entrant CS","2022","Tyneside","EO","North East (England)","630","620","26470","26590"
"New entrant CS","2022","Tyneside","G6/G7","North East (England)","110","100","53530","52080"
"New entrant CS","2022","Tyneside","SCS","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","SEO/HEO","North East (England)","400","390","33900","33080"
"New entrant CS","2022","Tyneside","Unknown","North East (England)","180","180","27760","26310"
"New entrant CS","2022","Unknown","AA/AO","Unknown","130","120","20990","21260"
"New entrant CS","2022","Unknown","EO","Unknown","120","100","27870","27570"
"New entrant CS","2022","Unknown","G6/G7","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Unknown","170","140","31760","30900"
"New entrant CS","2022","Unknown","Unknown","Unknown","400","370","23820","16190"
"New entrant CS","2022","Wakefield","AA/AO","Yorkshire and The Humber","100","100","22600","23140"
"New entrant CS","2022","Wakefield","EO","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2022","Wakefield","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Unknown","Yorkshire and The Humber","100","90","27980","24800"
"New entrant CS","2022","Walsall","AA/AO","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Walsall","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","AA/AO","London","120","120","28150","30520"
"New entrant CS","2022","Wandsworth","EO","London","40","40","[c]","[c]"
"New entrant CS","2022","Wandsworth","SEO/HEO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","AA/AO","North West (England)","100","90","21760","21260"
"New entrant CS","2022","Warrington","EO","North West (England)","80","80","29750","28840"
"New entrant CS","2022","Warrington","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","SCS","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","SEO/HEO","North West (England)","60","60","35360","35900"
"New entrant CS","2022","Warrington","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","EO","West Midlands (England)","80","80","26610","27570"
"New entrant CS","2022","Warwickshire CC","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Unknown","West Midlands (England)","60","50","29180","24800"
"New entrant CS","2022","West Cumbria","AA/AO","North West (England)","120","110","21960","21300"
"New entrant CS","2022","West Cumbria","EO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","Unknown","North West (England)","50","50","33040","30960"
"New entrant CS","2022","West Essex","AA/AO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","EO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","G6/G7","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","EO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","EO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","AA/AO","East Midlands (England)","60","60","21890","21260"
"New entrant CS","2022","West Northamptonshire","EO","East Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Unknown","East Midlands (England)","60","60","29180","25080"
"New entrant CS","2022","West Surrey","AA/AO","South East (England)","170","170","25120","24370"
"New entrant CS","2022","West Surrey","EO","South East (England)","50","50","28430","27960"
"New entrant CS","2022","West Surrey","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","SCS","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","SEO/HEO","South East (England)","60","60","35960","37070"
"New entrant CS","2022","West Surrey","Unknown","South East (England)","90","80","29950","27060"
"New entrant CS","2022","West Sussex (North East)","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","EO","South East (England)","110","90","27780","25770"
"New entrant CS","2022","West Sussex (North East)","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Unknown","South East (England)","30","30","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","AA/AO","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","EO","South East (England)","50","50","26910","27570"
"New entrant CS","2022","West Sussex (South West)","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","SCS","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","Unknown","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Westminster","AA/AO","London","470","460","22850","23570"
"New entrant CS","2022","Westminster","EO","London","1650","1570","27650","27680"
"New entrant CS","2022","Westminster","G6/G7","London","1280","1220","57400","54110"
"New entrant CS","2022","Westminster","SCS","London","140","130","99550","90000"
"New entrant CS","2022","Westminster","SEO/HEO","London","3630","3520","35400","34260"
"New entrant CS","2022","Westminster","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wiltshire","AA/AO","South West (England)","310","300","20800","20890"
"New entrant CS","2022","Wiltshire","EO","South West (England)","150","150","25170","24620"
"New entrant CS","2022","Wiltshire","G6/G7","South West (England)","90","80","54150","51710"
"New entrant CS","2022","Wiltshire","SCS","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wiltshire","SEO/HEO","South West (England)","390","380","32180","30020"
"New entrant CS","2022","Wiltshire","Unknown","South West (England)","50","40","[c]","[c]"
"New entrant CS","2022","Wirral","AA/AO","North West (England)","170","170","21500","21260"
"New entrant CS","2022","Wirral","EO","North West (England)","30","30","[c]","[c]"
