"Status","Year","Sex","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Female","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester South West","Unknown","200","200","23700","20140"
"New entrant CS","2021","Female","Greater Manchester South West","White","130","130","26500","22920"
"New entrant CS","2021","Female","Gwent Valleys","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gwent Valleys","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gwent Valleys","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gwent Valleys","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gwent Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gwent Valleys","White","30","30","[c]","[c]"
"New entrant CS","2021","Female","Gwynedd","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gwynedd","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gwynedd","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gwynedd","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gwynedd","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gwynedd","White","40","40","[c]","[c]"
"New entrant CS","2021","Female","Hackney and Newham","Asian","60","50","30470","31060"
"New entrant CS","2021","Female","Hackney and Newham","Black","80","80","29010","31060"
"New entrant CS","2021","Female","Hackney and Newham","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hackney and Newham","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hackney and Newham","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hackney and Newham","White","50","50","30250","31060"
"New entrant CS","2021","Female","Haringey and Islington","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Haringey and Islington","Black","60","60","29180","31060"
"New entrant CS","2021","Female","Haringey and Islington","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Haringey and Islington","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Haringey and Islington","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Haringey and Islington","Unknown","100","100","26690","26610"
"New entrant CS","2021","Female","Haringey and Islington","White","50","50","28720","31060"
"New entrant CS","2021","Female","Harrow and Hillingdon","Asian","50","50","30500","31060"
"New entrant CS","2021","Female","Harrow and Hillingdon","Black","30","30","[c]","[c]"
"New entrant CS","2021","Female","Harrow and Hillingdon","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Harrow and Hillingdon","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Harrow and Hillingdon","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Harrow and Hillingdon","Unknown","70","70","27740","28650"
"New entrant CS","2021","Female","Harrow and Hillingdon","White","30","30","[c]","[c]"
"New entrant CS","2021","Female","Hartlepool and Stockton-on-Tees","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hartlepool and Stockton-on-Tees","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hartlepool and Stockton-on-Tees","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hartlepool and Stockton-on-Tees","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hartlepool and Stockton-on-Tees","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hartlepool and Stockton-on-Tees","White","50","50","[c]","[c]"
"New entrant CS","2021","Female","Heart of Essex","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Heart of Essex","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Heart of Essex","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Heart of Essex","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Heart of Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Heart of Essex","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Female","Heart of Essex","White","80","80","28130","29290"
"New entrant CS","2021","Female","Herefordshire, County of","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Herefordshire, County of","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Herefordshire, County of","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Herefordshire, County of","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Herefordshire, County of","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Herefordshire, County of","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hertfordshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hertfordshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hertfordshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hertfordshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hertfordshire","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Female","Hertfordshire","White","180","170","28060","29290"
"New entrant CS","2021","Female","Hounslow and Richmond upon Thames","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Female","Hounslow and Richmond upon Thames","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hounslow and Richmond upon Thames","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hounslow and Richmond upon Thames","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hounslow and Richmond upon Thames","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hounslow and Richmond upon Thames","Unknown","70","70","26190","27070"
"New entrant CS","2021","Female","Hounslow and Richmond upon Thames","White","80","80","30140","31060"
"New entrant CS","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","White","60","60","24890","23310"
"New entrant CS","2021","Female","Isle of Anglesey","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Isle of Anglesey","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Isle of Anglesey","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Isle of Anglesey","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Isle of Anglesey","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Isle of Anglesey","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Isle of Wight","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Isle of Wight","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Isle of Wight","White","40","40","[c]","[c]"
"New entrant CS","2021","Female","Kensington & Chelsea and Hammersmith & Fulham","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kensington & Chelsea and Hammersmith & Fulham","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kensington & Chelsea and Hammersmith & Fulham","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kensington & Chelsea and Hammersmith & Fulham","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kensington & Chelsea and Hammersmith & Fulham","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kensington & Chelsea and Hammersmith & Fulham","White","40","40","[c]","[c]"
"New entrant CS","2021","Female","Kent Thames Gateway","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kent Thames Gateway","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kent Thames Gateway","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kent Thames Gateway","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kent Thames Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kent Thames Gateway","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Female","Kent Thames Gateway","White","70","70","26750","29120"
"New entrant CS","2021","Female","Kingston upon Hull, City of","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kingston upon Hull, City of","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kingston upon Hull, City of","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kingston upon Hull, City of","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kingston upon Hull, City of","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kingston upon Hull, City of","White","60","60","25170","27570"
"New entrant CS","2021","Female","Lambeth","Asian","80","70","36030","32330"
"New entrant CS","2021","Female","Lambeth","Black","130","120","33740","31060"
"New entrant CS","2021","Female","Lambeth","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lambeth","Mixed","40","40","[c]","[c]"
"New entrant CS","2021","Female","Lambeth","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lambeth","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Female","Lambeth","Unknown","60","60","35380","31060"
"New entrant CS","2021","Female","Lambeth","White","450","410","36960","32330"
"New entrant CS","2021","Female","Lancaster and Wyre","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lancaster and Wyre","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lancaster and Wyre","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lancaster and Wyre","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lancaster and Wyre","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lancaster and Wyre","White","70","70","23600","21010"
"New entrant CS","2021","Female","Leeds","Asian","80","80","26200","27570"
"New entrant CS","2021","Female","Leeds","Black","30","30","[c]","[c]"
"New entrant CS","2021","Female","Leeds","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leeds","Mixed","40","40","[c]","[c]"
"New entrant CS","2021","Female","Leeds","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leeds","Unknown","400","390","29630","25560"
"New entrant CS","2021","Female","Leeds","White","450","430","28860","27570"
"New entrant CS","2021","Female","Leicester","Asian","60","60","23940","21010"
"New entrant CS","2021","Female","Leicester","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leicester","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leicester","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leicester","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leicester","Unknown","70","60","23530","22350"
"New entrant CS","2021","Female","Leicester","White","80","70","24070","22920"
"New entrant CS","2021","Female","Leicestershire CC and Rutland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leicestershire CC and Rutland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leicestershire CC and Rutland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leicestershire CC and Rutland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leicestershire CC and Rutland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leicestershire CC and Rutland","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Female","Leicestershire CC and Rutland","White","70","70","24730","21590"
"New entrant CS","2021","Female","Lewisham and Southwark","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lewisham and Southwark","Black","80","80","28660","31060"
"New entrant CS","2021","Female","Lewisham and Southwark","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lewisham and Southwark","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lewisham and Southwark","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lewisham and Southwark","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Female","Lewisham and Southwark","White","60","60","29710","31060"
"New entrant CS","2021","Female","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
