"Status","Year","Disability","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","East Wales","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","HM Prison and Probation Service","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","HM Revenue and Customs (excl. agencies)","130","110","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","United Kingdom Statistics Authority","80","70","27190","19520"
"Leaver CS","2021","Unknown","East Wales","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","HM Revenue and Customs (excl. agencies)","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","HM Revenue and Customs (excl. agencies)","130","110","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Scottish Courts and Tribunals Service","50","50","28420","22820"
"Leaver CS","2021","Unknown","Eastern Scotland","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Scottish Government (excl. agencies)","100","90","42260","35110"
"Leaver CS","2021","Unknown","Eastern Scotland","Scottish Prison Service","110","100","34850","33650"
"Leaver CS","2021","Unknown","Eastern Scotland","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Equipment and Support","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence (excl. agencies)","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Department for Work and Pensions (excl. agencies)","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","HM Prison and Probation Service","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","HM Revenue and Customs (excl. agencies)","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Ministry of Defence (excl. agencies)","60","60","32750","30620"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","United Kingdom Statistics Authority","90","60","23290","19130"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","HM Prison and Probation Service","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Medicines and Healthcare Products Regulatory Agency","70","60","46470","40040"
"Leaver CS","2021","Unknown","Inner London - East","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","National Crime Agency","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Cabinet Office (excl. agencies)","50","50","45050","38700"
"Leaver CS","2021","Unknown","Inner London - West","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Crown Prosecution Service","[c]","[c]","[c]","[c]"
