"Status","Year","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","City of Edinburgh","120","110","26890","20850"
"New entrant CS","2021","Undeclared","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Glasgow City","50","50","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lambeth","150","130","39410","32330"
"New entrant CS","2021","Undeclared","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leeds","70","70","30280","27570"
"New entrant CS","2021","Undeclared","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Manchester","70","60","31830","27570"
"New entrant CS","2021","Undeclared","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Nottingham","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sheffield","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tower Hamlets","70","70","40190","34560"
"New entrant CS","2021","Undeclared","Tyneside","70","70","28850","21010"
"New entrant CS","2021","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Westminster","420","410","37480","33570"
"New entrant CS","2021","Undeclared","Wiltshire","60","50","31400","26350"
"New entrant CS","2021","Undeclared","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Aberdeen City and Aberdeenshire","80","70","28020","25980"
"New entrant CS","2021","Unknown","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnet","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Barnsley, Doncaster and Rotherham","90","80","23170","22850"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","220","220","29010","26180"
"New entrant CS","2021","Unknown","Bedford","70","60","24070","22850"
"New entrant CS","2021","Unknown","Belfast","180","170","23200","20140"
"New entrant CS","2021","Unknown","Berkshire","110","110","29160","25540"
"New entrant CS","2021","Unknown","Bexley and Greenwich","100","100","27820","28720"
"New entrant CS","2021","Unknown","Birmingham","440","430","26790","20880"
"New entrant CS","2021","Unknown","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackpool","100","90","22730","21010"
"New entrant CS","2021","Unknown","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bradford","100","100","24930","20140"
"New entrant CS","2021","Unknown","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brent","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bristol, City of","250","240","29530","27570"
"New entrant CS","2021","Unknown","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Buckinghamshire CC","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cambridgeshire CC","80","70","26240","25850"
"New entrant CS","2021","Unknown","Camden and City of London","150","150","28050","22680"
"New entrant CS","2021","Unknown","Cardiff and Vale of Glamorgan","370","360","24420","20140"
"New entrant CS","2021","Unknown","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Hampshire","50","50","32040","28000"
"New entrant CS","2021","Unknown","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chorley and West Lancashire","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","City of Edinburgh","800","780","31310","26160"
"New entrant CS","2021","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Coventry","90","80","35110","29360"
"New entrant CS","2021","Unknown","Croydon","430","430","35220","29570"
"New entrant CS","2021","Unknown","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Devon CC","220","220","29660","25270"
"New entrant CS","2021","Unknown","Dorset CC","60","60","26520","22850"
"New entrant CS","2021","Unknown","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Durham CC","140","140","23160","20880"
"New entrant CS","2021","Unknown","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","East Kent","170","160","24330","24180"
"New entrant CS","2021","Unknown","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Riding of Yorkshire","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","East Surrey","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","East Sussex CC","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Falkirk","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Flintshire and Wrexham","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Glasgow City","360","350","28770","24880"
