"Status","Year","Sexual_orientation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","LGBO","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Treasury","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Treasury","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Home Office","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","30060","26670"
"New entrant CS","2022","LGBO","Ministry of Defence","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Defence","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Derbyshire and Nottinghamshire","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","East Anglia","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","East Wales","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Greater Manchester","70","70","25400","23170"
"New entrant CS","2022","LGBO","Ministry of Justice","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Inner London - East","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Lancashire","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Shropshire and Staffordshire","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Surrey, East and West Sussex","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Tees Valley and Durham","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","West Midlands","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Ministry of Justice","West Yorkshire","50","40","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","National Crime Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Office for Standards in Education, Children's Services and Skills","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Office for Standards in Education, Children's Services and Skills","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","[c]","[c]","[c]","[c]"
