"Status","Year","Organisation","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Legal Aid Agency","SEO/HEO","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","SEO/HEO","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","SEO/HEO","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","SEO/HEO","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","SEO/HEO","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","SEO/HEO","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","AA/AO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","AA/AO","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","AA/AO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","AA/AO","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","AA/AO","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","EO","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","EO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","EO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","EO","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","EO","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","G6/G7","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","SEO/HEO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","SEO/HEO","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","SEO/HEO","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","SEO/HEO","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","SEO/HEO","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","SEO/HEO","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","EO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","EO","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","G6/G7","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","EO","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","G6/G7","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","G6/G7","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","SEO/HEO","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","SEO/HEO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","AA/AO","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","EO","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","G6/G7","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","G6/G7","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","G6/G7","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","G6/G7","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","G6/G7","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","G6/G7","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","G6/G7","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","G6/G7","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","G6/G7","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","G6/G7","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","G6/G7","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","G6/G7","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","G6/G7","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","G6/G7","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","G6/G7","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SCS","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SCS","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SCS","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SCS","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SCS","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SCS","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Westminster","90","90","41600","41500"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","AA/AO","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","AA/AO","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","AA/AO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","AA/AO","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","AA/AO","Isle of Wight","[c]","[c]","[c]","[c]"
