"Status","Year","Organisation","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Home Office (incl. agencies)","G6/G7","London","170","170","60460","57430"
"New entrant CS","2021","Home Office (incl. agencies)","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","G6/G7","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SCS","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SCS","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SCS","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SEO/HEO","London","350","340","38630","36590"
"New entrant CS","2021","Home Office (incl. agencies)","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SEO/HEO","North West (England)","50","50","35290","33820"
"New entrant CS","2021","Home Office (incl. agencies)","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","AA/AO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","AA/AO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","AA/AO","South West (England)","40","30","[c]","[c]"
"New entrant CS","2021","Insolvency Service","AA/AO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","AA/AO","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","Insolvency Service","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","EO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","EO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","EO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","EO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","G6/G7","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","G6/G7","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","SEO/HEO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","AA/AO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","EO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","G6/G7","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","SEO/HEO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","EO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","G6/G7","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","SEO/HEO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","AA/AO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","AA/AO","South East (England)","50","50","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","AA/AO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","EO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","EO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","EO","South East (England)","30","30","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","EO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","SEO/HEO","South East (England)","60","60","35660","36040"
"New entrant CS","2021","Maritime and Coastguard Agency","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","AA/AO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","AA/AO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","EO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","EO","London","50","50","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","G6/G7","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","G6/G7","London","30","30","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","SCS","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","London","60","60","37560","40450"
"New entrant CS","2021","Met Office","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","EO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","EO","South West (England)","40","30","[c]","[c]"
"New entrant CS","2021","Met Office","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","SCS","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","SEO/HEO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","SEO/HEO","South West (England)","50","50","34040","32060"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","AA/AO","East Midlands (England)","100","100","20140","19560"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","AA/AO","East of England","140","140","21590","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","AA/AO","London","90","90","25400","24080"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","AA/AO","North West (England)","100","100","22150","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","AA/AO","Scotland","160","150","21810","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","AA/AO","South East (England)","360","350","23620","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","AA/AO","South West (England)","280","270","20930","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","AA/AO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","AA/AO","West Midlands (England)","70","60","22290","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","AA/AO","Yorkshire and The Humber","100","100","22430","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","EO","East of England","60","60","27660","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","EO","London","60","60","29450","29520"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","EO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","EO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","EO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","EO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","EO","South East (England)","210","200","26670","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","EO","South West (England)","140","140","26440","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
