"Status","Year","Sexual_orientation","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","LGBO","Female","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Glasgow City","100","100","29600","27230"
"New entrant CS","2022","LGBO","Female","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Greater Manchester South West","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Lambeth","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Leeds","60","60","28520","26590"
"New entrant CS","2022","LGBO","Female","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Liverpool","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Manchester","60","60","30280","26590"
"New entrant CS","2022","LGBO","Female","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Monmouthshire and Newport","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Nottingham","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Sheffield","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Tower Hamlets","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Tyneside","100","90","24500","21260"
"New entrant CS","2022","LGBO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Westminster","270","270","35200","32790"
"New entrant CS","2022","LGBO","Female","Wiltshire","40","30","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Birmingham","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Bristol, City of","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Cardiff and Vale of Glamorgan","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","City of Edinburgh","70","70","30380","27230"
"New entrant CS","2022","LGBO","Male","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Male","Croydon","[c]","[c]","[c]","[c]"
